no adults,no children,weekend ss,week mf,meal plan,car parking,leadtime,arrival year,arrival month,arrival date,market segment,repeated guest,cancellations,bookings not canceled,avg price,special requests,booking_status
0.25,0,0.285714286,0.176470588,0.333333333,0,0.038374718,1,0.818181818,0.266666667,0.75,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0.142857143,0.235294118,0.333333333,0,0.090293454,1,0.727272727,0.133333333,0.25,0,0,0,0.213333333,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.564334086,1,0.727272727,0.833333333,0,0,0,0,0.175925926,0,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.036117381,1,1,0.966666667,0.25,0,0,0,0.274074074,0.2,Not_Canceled
0.5,0.1,0.285714286,0.058823529,0.333333333,0,0.241534989,1,0.363636364,0.2,0.25,0,0,0,0.240740741,0.2,Canceled
0.25,0,0.142857143,0.176470588,0,0,0.013544018,0,0.909090909,0.5,0.25,0,0,0,0.135462963,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.063205418,0,0.727272727,0.3,0,0,0,0,0.17962963,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.148984199,1,0.090909091,0.866666667,0.25,0,0,0,0.121592593,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0,1,0.454545455,0.7,0.75,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0,0,0.325056433,1,0.818181818,0.733333333,0.25,0,0,0,0.169,0.4,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.632054176,1,0.727272727,0.6,0,0,0,0,0.203703704,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.085778781,1,0.363636364,0.733333333,0.25,0,0,0,0.235,0.2,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.501128668,1,1,0.033333333,0.25,0,0,0,0.135,0.4,Canceled
0.5,0,0.285714286,0.058823529,0,0,0.30248307,1,0.909090909,0.366666667,0.25,0,0,0,0.146666667,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.167042889,0,0.727272727,0.566666667,0,0,0,0,0.187962963,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.237020316,0,0.545454545,0.233333333,0.25,0,0,0,0.141666667,0.2,Canceled
0.5,0.1,0.142857143,0.117647059,0.333333333,0,0.094808126,1,0.272727273,0.933333333,0.25,0,0,0,0.265,0.4,Not_Canceled
0.5,0,0,0.294117647,0.666666667,0,0.011286682,1,0.909090909,0.233333333,0.25,0,0,0,0.248703704,0.2,Not_Canceled
0.75,0,0.285714286,0.117647059,0.333333333,0,0.040632054,1,0.090909091,0.9,0.25,0,0,0,0.240740741,0.4,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.30248307,0,0.636363636,0.4,0.25,0,0,0,0.141666667,0.4,Not_Canceled
0.5,0.1,0,0.176470588,0.333333333,0,0.207674944,0,0.636363636,0.166666667,0,0,0,0,0.140888889,0.4,Not_Canceled
0.5,0,0,0.058823529,0,1,0.002257336,0,1,0.966666667,0.25,0,0,0,0.211111111,0.2,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.189616253,1,0.272727273,0.866666667,0.25,0,0,0,0.195185185,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.196388262,1,0.454545455,0.833333333,0.25,0,0,0,0.189444444,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.020316027,1,0.363636364,1,0.25,0,0,0,0.194074074,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0,0,0.636363636,0.333333333,1,0,0,0,0,0,Not_Canceled
0,0.2,0.285714286,0.117647059,0.333333333,0,0.196388262,1,0.363636364,0.933333333,0.25,0,0,0,0.207425926,0.2,Not_Canceled
0,0.2,0.285714286,0.117647059,0.333333333,0,0.259593679,1,0.454545455,0.833333333,0.25,0,0,0,0.170592593,0,Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.178329571,1,0.545454545,0.266666667,0.25,0,0,0,0.2075,0,Canceled
0.25,0,0.142857143,0,0,0,0.006772009,1,0.454545455,0.866666667,0,0,0,0,0.22962963,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.41986456,1,0.272727273,0.7,0,0,0,0,0.148148148,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.027088036,1,0.454545455,0.233333333,0,0,0,0,0.166666667,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.015801354,1,0.363636364,0.133333333,0,0,0,0,0.266666667,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.133182844,1,0.909090909,0.366666667,0,0,0,0,0.138888889,0,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.002257336,1,0.090909091,0.866666667,0.25,0,0,0,0.188888889,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.126410835,1,0.454545455,0.233333333,0,0,0,0,0.222222222,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.279909707,1,0.636363636,0,0.25,0,0,0,0.195,0.2,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.027088036,1,1,0.066666667,0,0,0,0,0.125925926,0.4,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.015801354,0,0.636363636,0.833333333,0.25,0,0,0,0.166666667,0.4,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.158013544,1,0.181818182,0.4,0.25,0,0,0,0.161666667,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.121896163,1,0.272727273,0.2,0.25,0,0,0,0.22,0.2,Not_Canceled
0.5,0,0.285714286,0.470588235,0.333333333,0,0.176072235,1,0.181818182,0,0.25,0,0,0,0.155277778,0.2,Not_Canceled
0.5,0,0,0.058823529,0,0,0.074492099,1,1,0.3,0.25,0,0,0,0.162962963,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.194130926,0,0.727272727,0.766666667,0,0,0,0,0.194444444,0,Not_Canceled
0.5,0.1,0,0.117647059,0.333333333,0,0.440180587,1,0.636363636,0.966666667,0.25,0,0,0,0.208333333,0.2,Canceled
0.25,0,0.142857143,0,0.333333333,0,0.029345372,0,0.909090909,0.466666667,0.5,0,0,0,0.12037037,0,Not_Canceled
0.5,0,0.142857143,0.235294118,0.333333333,0,0.038374718,0,1,0.666666667,0,0,0,0,0.107407407,0,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.088036117,0,0.636363636,0.433333333,0,0,0,0,0.187962963,0,Not_Canceled
0.25,0,0.142857143,0.058823529,0.333333333,0,0.135440181,0,0.818181818,0.366666667,0,0,0,0,0.111111111,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.205417607,1,0.272727273,0.1,0,0,0,0,0.148148148,0,Canceled
0.25,0.1,0.285714286,0.058823529,0.333333333,0,0.155756208,1,0.363636364,0.2,0.25,0,0,0,0.368333333,0,Not_Canceled
0.75,0,0.142857143,0.117647059,0.333333333,0,0.180586907,1,0.272727273,0.333333333,0.25,0,0,0,0.255,0.4,Not_Canceled
0.75,0,0,0.176470588,0.333333333,0,0.250564334,1,0.272727273,0.833333333,0,0,0,0,0.195185185,0.2,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.002257336,0,0.909090909,0.6,0.5,1,0.076923077,0,0.12037037,0,Not_Canceled
0.5,0,0,0.176470588,0,0,0.076749436,1,0.272727273,0.433333333,0.25,0,0,0,0.186111111,0,Canceled
0.5,0,0.142857143,0.058823529,0.666666667,0,0.216704289,0,0.727272727,0.9,0,0,0,0,0.255555556,0,Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.510158014,1,0.818181818,0.933333333,0,0,0,0,0.12962963,0.2,Not_Canceled
0.5,0,0,0.176470588,0,0,0.054176072,1,0.636363636,1,0.25,0,0,0,0.203703704,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0,0,0.261851016,1,0.727272727,0.8,0.25,0,0,0,0.231666667,0.4,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.246049661,1,0.272727273,0.5,0.25,0,0,0,0.140296296,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0,1,0.272727273,0.2,1,1,0,0.362068966,0,0.2,Not_Canceled
0.5,0,0,0.058823529,0,0,0.038374718,1,0.181818182,0.6,0.25,0,0,0,0.17962963,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.013544018,1,0.363636364,1,0.5,0,0,0,0.12037037,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.060948081,1,0.181818182,0.166666667,0,0,0,0,0.161111111,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.200902935,1,0.545454545,0.133333333,0.25,0,0,0,0.211666667,0,Canceled
0.5,0,0,0.058823529,0.333333333,0,0,1,0.090909091,0.866666667,0.25,0,0,0,0.164814815,0.2,Not_Canceled
0.25,0,0.142857143,0.058823529,0.333333333,0,0,1,0.181818182,0.666666667,0.5,1,0,0.017241379,0.146296296,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.031602709,0,0.727272727,0.666666667,0.25,0,0,0,0.22962963,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.365688488,1,0.363636364,0.333333333,0.25,0,0,0,0.25,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0,0,0.636363636,0.3,0.25,0,0,0,0.22962963,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.194130926,1,0.181818182,1,0.25,0,0,0,0.152685185,0.2,Not_Canceled
0.25,0,0.714285714,0.588235294,0.333333333,0,0.006772009,1,0.363636364,0.266666667,0.75,0,0,0,0.203703704,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.223476298,1,0.090909091,0.6,0.5,0,0,0,0.15,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.063205418,1,1,0.966666667,0,0,0,0,0.262351852,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.009029345,1,0.545454545,0.466666667,0.25,0,0,0,0.27962963,0.2,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.483069977,1,0.818181818,0.2,0.25,0,0,0,0.191666667,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.756207675,1,0.818181818,0.4,0,0,0,0,0.166666667,0.2,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.009029345,1,0.727272727,0.4,0.25,0,0,0,0.323462963,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.223476298,0,0.818181818,0.966666667,0,0,0,0,0.12037037,0,Canceled
0.5,0.2,0.285714286,0.058823529,0.333333333,0,0.121896163,1,0.181818182,0.866666667,0.25,0,0,0,0.323888889,0.4,Not_Canceled
0.75,0,0.285714286,0.411764706,0.333333333,0,0.029345372,1,0.545454545,0.4,0.25,0,0,0,0.491555556,0.4,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.004514673,1,0.181818182,0.633333333,0.25,0,0,0,0.240740741,0.2,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.659142212,1,0.545454545,0.666666667,0,0,0,0,0.212962963,0,Canceled
0.5,0,0,0.058823529,0.666666667,0,0.494356659,0,0.727272727,0.1,0,0,0,0,0.2,0,Canceled
0.25,0,0.285714286,0.117647059,0.333333333,0,0.011286682,0,0.909090909,0.466666667,0.25,0,0,0,0.173148148,0.2,Not_Canceled
0.25,0,0,0.176470588,0.333333333,0,0.16027088,1,0.454545455,0.433333333,0,0,0,0,0.222222222,0,Not_Canceled
0.5,0.1,0,0,0.333333333,0,0.004514673,1,0.818181818,0.733333333,1,1,0,0.017241379,0,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.237020316,1,0.272727273,0.166666667,0,0,0,0,0.138888889,0,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.498871332,0,0.818181818,0.3,0,0,0,0,0.12037037,0,Not_Canceled
0.5,0,0,0.235294118,0.666666667,0,0.088036117,1,1,0.9,0.25,0,0,0,0.357314815,0,Not_Canceled
0.5,0,0.285714286,0.294117647,0,0,0.250564334,1,0.454545455,0.4,0.25,0,0,0,0.203055556,0.2,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.158013544,1,0.454545455,0.066666667,0,0,0,0,0.185185185,0,Not_Canceled
0.25,0,0,0.058823529,0.333333333,0,0.031602709,0,0.727272727,0.5,0.25,0,0,0,0.211111111,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.036117381,1,0.818181818,0.933333333,0.25,0,0,0,0.259259259,0.4,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.047404063,1,0.818181818,0.1,0,0,0,0,0.157407407,0,Not_Canceled
0.5,0,0.142857143,0,0.333333333,1,0.036117381,1,0.636363636,0,0.25,0,0,0,0.240740741,0.2,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.063205418,0,0.818181818,0.633333333,0.25,0,0,0,0.233333333,0.2,Not_Canceled
0.5,0,0.142857143,0,0,0,0.155756208,1,0.272727273,0.3,0,0,0,0,0.133796296,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0,0,0.18510158,1,0.818181818,0.966666667,0.25,0,0,0,0.110833333,0.2,Not_Canceled
0.5,0,0,0.058823529,0,0,0.338600451,1,0.545454545,0.666666667,0,0,0,0,0.118055556,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.144469526,1,0.545454545,0.833333333,0.25,0,0,0,0.211666667,0.2,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.334085779,1,0.636363636,0.666666667,0,0,0,0,0.133796296,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.695259594,1,0.909090909,0.8,0,0,0,0,0.096296296,0,Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.241534989,0,1,0.566666667,0.25,0,0,0,0.103018519,0,Canceled
0.5,0,0,0.117647059,0,0,0.027088036,1,0.818181818,0.666666667,0.25,0,0,0,0.259259259,0.2,Not_Canceled
0.5,0,0.285714286,0.176470588,0,0,0.056433409,1,0.727272727,0.466666667,0.25,0,0,0,0.25,0.2,Canceled
0.5,0,0.285714286,0.294117647,0,0,0.038374718,1,1,0.933333333,0.25,0,0,0,0.172055556,0.6,Not_Canceled
0.25,0,0.285714286,0.058823529,0.333333333,0,0.085778781,1,0.454545455,0.6,0,0,0,0,0.15,0,Canceled
0.75,0,0.142857143,0.176470588,0.333333333,0,0.433408578,1,0.636363636,0.1,0.25,0,0,0,0.240833333,0,Canceled
0.5,0.2,0.142857143,0.117647059,0.333333333,0,0.009029345,1,0.272727273,0.333333333,0.25,0,0,0,0.353703704,0.6,Not_Canceled
0.5,0,0,0.117647059,0,0,0.241534989,1,0.454545455,0.433333333,0.25,0,0,0,0.215,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.191873589,0,0.545454545,0.966666667,0.25,0,0,0,0.141666667,0.2,Not_Canceled
0.25,0,0,0.117647059,0,0,0.295711061,1,0.636363636,0.133333333,0.25,0,0,0,0.134759259,0.4,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.577878104,0,0.727272727,0.433333333,0,0,0,0,0.11912963,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.223476298,1,0.272727273,0.333333333,0.25,0,0,0,0.152685185,0,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.489841986,1,0.727272727,0,0,0,0,0,0.149537037,0.2,Not_Canceled
0.5,0,0.142857143,0.176470588,0.666666667,0,0.474040632,0,0.818181818,0.233333333,0,0,0,0,0.159259259,0,Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.081264108,1,1,0.7,0.25,0,0,0,0.163703704,0.2,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.006772009,0,0.818181818,0.133333333,0.5,0,0,0,0.12037037,0,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.072234763,0,0.909090909,0.633333333,0,0,0,0,0.135185185,0,Not_Canceled
0.25,0,0,0.058823529,0,0,0,1,0.454545455,0.533333333,0.25,0,0,0,0.238888889,0.4,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.559819413,1,0.818181818,0.933333333,0.25,0,0,0,0.137314815,0,Canceled
0.5,0,0,0.058823529,0.333333333,0,0.009029345,1,0.090909091,0.5,0.25,0,0,0,0.168518519,0,Not_Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.164785553,1,0.454545455,0.1,0.25,0,0,0,0.226666667,0.4,Not_Canceled
0.5,0.1,0,0.176470588,0.333333333,0,0.374717833,1,0.636363636,0.033333333,0.25,0,0,0,0.225,0.4,Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.422121896,1,0.818181818,0,0.25,0,0,0,0.226666667,0.2,Canceled
0.5,0,0,0.176470588,0,0,0.688487585,1,1,0.933333333,0.25,0,0,0,0.147222222,0.4,Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.090293454,0,1,0.833333333,0,0,0,0,0.071611111,0,Not_Canceled
0.5,0,0.428571429,0.588235294,0.333333333,0,0.002257336,0,0.636363636,0.333333333,0.25,0,0,0,0.197296296,0,Canceled
0.5,0,0,0.235294118,0,0,0.148984199,1,0.636363636,1,0.25,0,0,0,0.223333333,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.230248307,0,0.818181818,0.5,0,0,0,0,0.187962963,0,Canceled
0.5,0,0,0.294117647,0.333333333,0,0.316027088,0,1,0.933333333,0,0,0,0,0.12962963,0,Not_Canceled
0.5,0,0,0.058823529,0,0,0.282167043,1,0.454545455,0.966666667,0.25,0,0,0,0.158333333,0.2,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.013544018,1,0.272727273,0.466666667,0.25,0,0,0,0.242592593,0.2,Not_Canceled
0.25,0,0.285714286,0.176470588,0.333333333,0,0.002257336,0,0.727272727,0.8,0,0,0,0,0.159259259,0,Not_Canceled
0.5,0,0,0.058823529,0,0,0,1,0.727272727,0.233333333,0.25,0,0,0,0.275925926,0,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.045146727,0,0.818181818,0.2,0.25,0,0,0,0.198148148,0.4,Not_Canceled
0.5,0.2,0.142857143,0.117647059,0.333333333,0,0.101580135,1,0.272727273,0.333333333,0.25,0,0,0,0.328333333,0.4,Not_Canceled
0.5,0,0.285714286,0.235294118,0,0,0.056433409,0,0.818181818,0.266666667,0.25,0,0,0,0.187648148,0.4,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.30248307,0,1,0.1,0,0,0,0,0.12037037,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.097065463,1,0.181818182,0.433333333,0.25,0,0,0,0.151666667,0.2,Not_Canceled
0.5,0.1,0,0.058823529,0.333333333,0,0,1,0.545454545,0.133333333,0.25,0,0,0,0.294444444,0,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0.406320542,1,0.818181818,0.3,0,0,0,0,0.222222222,0.2,Canceled
0.5,0,0.285714286,0.470588235,0.333333333,0,0.144469526,1,0.636363636,0.733333333,0,0,0,0,0.196166667,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.232505643,1,0.363636364,0.1,0,0,0,0,0.148148148,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0,0,0.119638826,1,0.454545455,0.866666667,0.25,0,0,0,0.187222222,0,Canceled
0.5,0,0,0.235294118,0.333333333,0,0.428893905,1,0.454545455,0.233333333,0.25,0,0,0,0.16787037,0.4,Canceled
0.5,0,0.142857143,0.058823529,0.333333333,0,0.135440181,0,0.727272727,0.666666667,0,0,0,0,0.12037037,0,Not_Canceled
0.25,0,0.142857143,0.117647059,0.333333333,0,0,1,0.727272727,0.966666667,0.5,0,0,0,0.242592593,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.094808126,1,0.636363636,0.433333333,0.25,0,0,0,0.268333333,0.2,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.076749436,0,0.818181818,0.4,0,0,0,0,0.153333333,0,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.37020316,0,0.818181818,0.033333333,0,0,0,0,0.185185185,0,Canceled
0.5,0,0.285714286,0.294117647,0.333333333,0,0.173814898,1,0.181818182,0.833333333,0.25,0,0,0,0.179666667,0,Canceled
0.25,0,0,0.058823529,0.333333333,0,0.0496614,0,0.909090909,0.533333333,0.5,0,0,0,0.114814815,0,Canceled
0.5,0,0,0.117647059,0.333333333,0,0.069977427,1,0.454545455,0.033333333,0,0,0,0,0.185185185,0,Not_Canceled
0.5,0,0,0.235294118,0,0,0.054176072,1,0.636363636,0.033333333,0.25,0,0,0,0.257407407,0.2,Not_Canceled
0.5,0.1,0.142857143,0.117647059,0.333333333,1,0.040632054,1,0,0,0.25,0,0,0,0.221444444,0.4,Not_Canceled
0.25,0.1,0,0.117647059,0,0,0.37020316,1,0.636363636,0.1,0.25,0,0,0,0.175,0.2,Not_Canceled
0.5,0.1,0.285714286,0.235294118,0.666666667,0,0.106094808,0,0.818181818,0.8,0,0,0,0,0.295833333,0.4,Not_Canceled
0.5,0,0,0.117647059,0.666666667,0,0.577878104,1,0.454545455,0.466666667,0,0,0,0,0.212962963,0.2,Canceled
0.25,0,0,0.176470588,0.333333333,0,0.756207675,1,0.818181818,0.4,0,0,0,0,0.148148148,0,Not_Canceled
0.75,0,0.142857143,0.117647059,0.666666667,0,0.363431151,1,0.181818182,0.8,0,0,0,0,0.240740741,0,Canceled
0.5,0,0,0.058823529,0.333333333,0,0,1,0.545454545,0.933333333,0.25,0,0,0,0.224074074,0.4,Not_Canceled
0.5,0,0.142857143,0.058823529,0,0,0.14221219,1,0.181818182,0.9,0.25,0,0,0,0.148333333,0,Canceled
0.5,0,0.285714286,0.117647059,0.666666667,0,0.39503386,1,0.727272727,0.333333333,0.25,0,0,0,0.281759259,0.2,Canceled
0.5,0,0.142857143,0.058823529,0.333333333,1,0.002257336,1,0.818181818,0,0.25,0,0,0,0.340740741,0.6,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.031602709,1,0.454545455,0.233333333,0.25,0,0,0,0.224074074,0.2,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.643340858,1,0.818181818,0.066666667,0,0,0,0,0.185185185,0,Canceled
0.5,0,0,0.235294118,0.333333333,0,0.085778781,1,0.909090909,0.033333333,0.25,0,0,0,0.143018519,0.6,Not_Canceled
0.5,0,0,0.235294118,0.666666667,0,0.225733634,1,0.727272727,0.9,0,0,0,0,0.259259259,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.022573363,1,0.727272727,0.066666667,0.25,0,0,0,0.289814815,0,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.306997743,1,0.636363636,0.066666667,0.25,0,0,0,0.195,0.2,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.139954853,1,0.727272727,0.1,0.25,0,0,0,0.1825,0.4,Not_Canceled
0.5,0,0,0.117647059,0.333333333,0,0.004514673,0,0.818181818,0.266666667,0.25,0,0,0,0.30462963,0.4,Not_Canceled
0.5,0,0,0.058823529,0,0,0.004514673,1,1,0.533333333,0.25,1,0,0.017241379,0.144444444,0.2,Not_Canceled
0.5,0,0,0.176470588,0,0,0.586907449,1,0.727272727,0.7,0.25,0,0,0,0.21,0,Canceled
0.5,0,0.285714286,0.294117647,0.333333333,0,0.440180587,1,0.636363636,0.533333333,0.25,0,0,0,0.207777778,0.4,Canceled
0.5,0,0.285714286,0.117647059,0,0,0.133182844,1,0.545454545,0.766666667,0.25,0,0,0,0.175,0.2,Not_Canceled
0.25,0,0,0.176470588,0.333333333,0,0.079006772,1,0.909090909,0.466666667,0.25,0,0,0,0.177777778,0.4,Not_Canceled
0.5,0,0,0.058823529,0.333333333,0,0.002257336,1,0.909090909,0.6,0.25,0,0,0,0.205555556,0,Not_Canceled
0.5,0,0.285714286,0.117647059,0.333333333,0,0.273137698,1,0.363636364,0.433333333,0.25,0,0,0,0.209351852,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.167042889,0,0.727272727,0.566666667,0,0,0,0,0.187962963,0,Not_Canceled
0.5,0,0,0.176470588,0.333333333,0,0.611738149,1,0.727272727,0.666666667,0,0,0,0,0.187648148,0.2,Canceled
0.25,0,0,0.176470588,0.333333333,0,0.392776524,1,0.727272727,0.7,0,0,0,0,0.177166667,0,Not_Canceled
0.5,0,0,0.235294118,0.333333333,0,0.081264108,1,0.909090909,0,0.25,0,0,0,0.17,0.2,Canceled
0.5,0,0,0.058823529,0,0,0.146726862,1,0.727272727,0.233333333,0.25,0,0,0,0.231666667,0.4,Not_Canceled
0.5,0.1,0.285714286,0.294117647,0.333333333,0,0.218961625,1,0.818181818,0.533333333,0.25,0,0,0,0.25,0,Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.349887133,1,0.727272727,0.033333333,0.25,0,0,0,0.251666667,0.2,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.027088036,0,0.636363636,0.133333333,0.5,0,0,0,0.12037037,0,Not_Canceled
0.5,0,0.285714286,0.058823529,0.333333333,0,0.158013544,1,0.272727273,0.033333333,0.25,0,0,0,0.161666667,0,Canceled
0.5,0.1,0,0.176470588,0.333333333,0,0.094808126,1,0.181818182,0.7,0,0,0,0,0.140833333,0.2,Not_Canceled
0.5,0,0,0.117647059,0,0,0.103837472,1,0.818181818,0.6,0.25,0,0,0,0.199166667,0.4,Not_Canceled
0.5,0.2,0,0.058823529,0.333333333,0,0.295711061,1,0.545454545,0.466666667,0.25,0,0,0,0.328333333,0,Canceled
0.75,0,0.142857143,0.117647059,0.333333333,0,0.489841986,1,0.727272727,0.733333333,0.25,0,0,0,0.295,0.2,Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.11738149,0,0.909090909,0.266666667,0,0,0,0,0.111111111,0,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.072234763,1,0.818181818,0.766666667,0,0,0,0,0.157407407,0,Not_Canceled
0.5,0,0.142857143,0.117647059,0.333333333,0,0.135440181,1,0.909090909,0.566666667,0.25,0,0,0,0.173333333,0.2,Not_Canceled
0.25,0,0,0.117647059,0,0,0.056433409,1,0.454545455,0,0.25,0,0,0,0.192592593,0.2,Not_Canceled
0.5,0,0.142857143,0.176470588,0.333333333,0,0.031602709,0,0.909090909,0.133333333,0,0,0,0,0.080555556,0,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.433408578,1,0.454545455,0.766666667,0,0,0,0,0.175925926,0,Not_Canceled
0.5,0,0.285714286,0.176470588,0.333333333,0,0.191873589,0,0.545454545,0.766666667,0.25,0,0,0,0.141666667,0,Canceled
0.5,0,0,0.117647059,0.666666667,0,0.598194131,1,0.454545455,0.766666667,0,0,0,0,0.212962963,0.2,Canceled
0.5,0,0,0.176470588,0.333333333,0,0.088036117,1,0.363636364,0.533333333,0.25,0,0,0,0.26,0.2,Not_Canceled
0.25,0,0,0.117647059,0.333333333,0,0.424379233,1,0.454545455,0.466666667,0,0,0,0,0.240740741,0,Canceled
0.5,0.2,0.285714286,0.058823529,0.333333333,0,0.34537246,1,0.454545455,0.366666667,0.25,0,0,0,0.351666667,0,Canceled
0.5,0,0.285714286,0.235294118,0,0,0.261851016,1,0.545454545,0.5,0.25,0,0,0,0.177777778,0.2,Not_Canceled
0.25,0,0.142857143,0.176470588,0.333333333,0,0.013544018,0,0.727272727,0.666666667,0.25,0,0,0,0.211111111,0.2,Not_Canceled
